modelo,geocode,departamento,distrito,horizonte,y_true,y_pred,error,abs_error,squared_error,anio
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010120,Amazonas,Soloco,5,0.5010762822022882,0.495980158573875,-0.005096123628413163,0.005096123628413163,2.597047603607094e-05,2024
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010202,Amazonas,Aramango,1,0.7765053513870049,0.7747079051779903,-0.0017974462090146748,0.0017974462090146748,3.230812874301226e-06,2020
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010202,Amazonas,Aramango,2,0.7667943768011176,0.7711534198393599,0.004359043038242305,0.004359043038242305,1.9001256209248705e-05,2021
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010202,Amazonas,Aramango,3,0.7618061846840143,0.7588971273537966,-0.0029090573302177347,0.0029090573302177347,8.462614550493534e-06,2022
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010202,Amazonas,Aramango,4,0.7634823844161817,0.7535924930371283,-0.009889891379053384,0.009889891379053384,9.780995148947445e-05,2023
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010202,Amazonas,Aramango,5,0.7633451113962875,0.7578208755818989,-0.005524235814388545,0.005524235814388545,3.051718133297307e-05,2024
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010203,Amazonas,Copallin,1,0.5152660012246317,0.5264595801081499,0.01119357888351813,0.01119357888351813,0.00012529620822154298,2020
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010203,Amazonas,Copallin,2,0.5184765460653046,0.5120487050449588,-0.00642784102034577,0.00642784102034577,4.131714018283975e-05,2021
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010203,Amazonas,Copallin,3,0.5213543772695849,0.5169875177424219,-0.004366859527162981,0.004366859527162981,1.9069462129974092e-05,2022
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010203,Amazonas,Copallin,4,0.5140968562335638,0.5203109621650075,0.00621410593144367,0.00621410593144367,3.86151125272034e-05,2023
