modelo,geocode,departamento,distrito,horizonte,anio,y_true,y_pred,error,abs_error,squared_error
ARIMA_WF_w32_p1_d1_q0,220501,San Martin,Lamas,1,2020,0.4863276556889722,0.48860704001745514,0.0022793843284829585,0.0022793843284829585,5.195592916933707e-06
ARIMA_WF_w32_p1_d1_q0,220501,San Martin,Lamas,2,2021,0.4735718355886008,0.49394343449197586,0.020371598903375088,0.020371598903375088,0.00041500204187999305
ARIMA_WF_w32_p1_d1_q0,220501,San Martin,Lamas,3,2022,0.458914313567991,0.4688143924345196,0.009900078866528605,0.009900078866528605,9.801156156348631e-05
ARIMA_WF_w32_p1_d1_q0,220501,San Martin,Lamas,4,2023,0.4386409353352694,0.45232416664515174,0.01368323130988236,0.01368323130988236,0.00018723081907974493
ARIMA_WF_w32_p1_d1_q0,220501,San Martin,Lamas,5,2024,0.4195072051847122,0.4294514686778895,0.009944263493177341,0.009944263493177341,9.888837642173961e-05
ARIMA_WF_w32_p1_d1_q0,220502,San Martin,Alonso De Alvarado,1,2020,0.5448829290974816,0.5603614621166593,0.015478533019177676,0.015478533019177676,0.00023958498442577358
ARIMA_WF_w32_p1_d1_q0,220502,San Martin,Alonso De Alvarado,2,2021,0.527762528311509,0.547966141336216,0.020203613024706968,0.020203613024706968,0.000408185979252109
ARIMA_WF_w32_p1_d1_q0,220502,San Martin,Alonso De Alvarado,3,2022,0.5124570640027599,0.5184484986983641,0.0059914346956041475,0.0059914346956041475,3.589728971168917e-05
ARIMA_WF_w32_p1_d1_q0,220502,San Martin,Alonso De Alvarado,4,2023,0.4873989410370637,0.5040120412350461,0.016613100197982344,0.016613100197982344,0.000275995098188201
ARIMA_WF_w32_p1_d1_q0,220502,San Martin,Alonso De Alvarado,5,2024,0.4704975325863594,0.4727971341623952,0.0022996015760358146,0.0022996015760358146,5.288167408506403e-06
ARIMA_WF_w32_p1_d1_q0,220503,San Martin,Barranquita,1,2020,0.6822344607104468,0.6878545947290791,0.005620134018632261,0.005620134018632261,3.158590638738761e-05
ARIMA_WF_w32_p1_d1_q0,220503,San Martin,Barranquita,2,2021,0.6784903573580665,0.68047102202041,0.0019806646623434787,0.0019806646623434787,3.923032504656206e-06
ARIMA_WF_w32_p1_d1_q0,220503,San Martin,Barranquita,3,2022,0.6663369390463336,0.6764411989034836,0.010104259857150022,0.010104259857150022,0.00010209606726081338
ARIMA_WF_w32_p1_d1_q0,220503,San Martin,Barranquita,4,2023,0.6581066350890139,0.659372286806079,0.0012656517170650528,0.0012656517170650528,1.6018742689097163e-06
ARIMA_WF_w32_p1_d1_q0,220503,San Martin,Barranquita,5,2024,0.6310163034480208,0.6533025011372801,0.022286197689259213,0.022286197689259213,0.0004966746074447426
