GEOCODE,CATEG_ID,LEVEL_1,Departamento,LEVEL_3,Distrito,NAME_STD,SOURCE,VERSION,FEATURE_ID,NAME,CATEG_NAME,area_total,area_intersectada,porcentaje_amazonia,Píxeles Totales,Píxeles Cambio,Píxeles No Cambio,% Cambio
050502,95,Perú,Ayacucho,La Mar,Anco,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,465,[Anco][La Mar][Ayacucho][Perú],POLITICAL_LEVEL_4,748438539.567245,387217165.50646126,0.5173666841506509,861028,208289,652739,24.19
010523,95,Perú,Amazonas,Luya,Trita,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,722,[Trita][Luya][Amazonas][Perú],POLITICAL_LEVEL_4,14010772.161219476,14010772.16121948,1.0000000000000002,16266,3917,12349,24.08
010516,95,Perú,Amazonas,Luya,San Cristobal,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1280,[San Cristobal][Luya][Amazonas][Perú],POLITICAL_LEVEL_4,35597534.15572718,35597534.1557272,1.0000000000000007,40803,9795,31008,24.01
080918,95,Perú,Cusco,La Convencion,Union Ashaninka,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,791,[Union Ashaninka][La Convencion][Cusco][Perú],POLITICAL_LEVEL_4,307048345.84105295,307048345.84105295,1.0,353320,84768,268552,23.99
221006,95,Perú,San Martin,Tocache,Santa Lucia,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,887,[Santa Lucia][Tocache][San Martin][Perú],POLITICAL_LEVEL_4,268278741.0843956,268278741.08439535,0.9999999999999991,305838,73251,232587,23.95
100702,95,Perú,Huanuco,Marañon,Cholon,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,825,[Cholon][Marañon][Huanuco][Perú],POLITICAL_LEVEL_4,2201918127.337636,1506905677.8454885,0.6843604487999312,2494835,593712,1901123,23.8
211205,95,Perú,Puno,Sandia,Phara,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,211,[Phara][Sandia][Puno][Perú],POLITICAL_LEVEL_4,435708612.3755768,284953208.48486507,0.6539994858748351,500258,118899,381359,23.77
170204,95,Perú,Madre De Dios,Manu,Huepetuhe,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,634,[Huepetuhe][Manu][Madre De Dios][Perú],POLITICAL_LEVEL_4,1530434373.5300672,1530434373.5300612,0.9999999999999961,1753612,416332,1337280,23.74
010302,95,Perú,Amazonas,Bongara,Chisquilla,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1294,[Chisquilla][Bongara][Amazonas][Perú],POLITICAL_LEVEL_4,162007086.91892803,162007086.91892818,1.0000000000000009,183133,43060,140073,23.51
050507,95,Perú,Ayacucho,La Mar,Santa Rosa,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,473,[Santa Rosa][La Mar][Ayacucho][Perú],POLITICAL_LEVEL_4,389054805.205608,301811691.7153631,0.775756237108706,448029,105335,342694,23.51
220804,95,Perú,San Martin,Rioja,Nueva Cajamarca,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1651,[Nueva Cajamarca][Rioja][San Martin][Perú],POLITICAL_LEVEL_4,334307037.61015224,334307037.6101525,1.0000000000000007,377989,88736,289253,23.48
220809,95,Perú,San Martin,Rioja,Yuracyacu,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1003,[Yuracyacu][Rioja][San Martin][Perú],POLITICAL_LEVEL_4,62101824.368940495,62101824.368940435,0.999999999999999,70967,16620,54347,23.42
160603,95,Perú,Loreto,Ucayali,Padre Marquez,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,874,[Padre Marquez][Ucayali][Loreto][Perú],POLITICAL_LEVEL_4,2434919583.357678,2434919583.3576756,0.999999999999999,2758153,644061,2114092,23.35
010522,95,Perú,Amazonas,Luya,Tingo,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1258,[Tingo][Luya][Amazonas][Perú],POLITICAL_LEVEL_4,109175759.82592271,99486576.39521208,0.9112515136495526,123880,28787,95093,23.24
080906,95,Perú,Cusco,La Convencion,Quellouno,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,435,[Quellouno][La Convencion][Cusco][Perú],POLITICAL_LEVEL_4,1966819955.9098685,1924902216.460147,0.978687556365407,2254669,522671,1731998,23.18
010301,95,Perú,Amazonas,Bongara,Jumbilla,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1291,[Jumbilla][Bongara][Amazonas][Perú],POLITICAL_LEVEL_4,158865982.3618654,158865982.36186528,0.9999999999999992,180343,41469,138874,22.99
080917,95,Perú,Cusco,La Convencion,Manitea,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,787,[Manitea][La Convencion][Cusco][Perú],POLITICAL_LEVEL_4,142642207.6724367,142642207.67243674,1.0000000000000002,164812,37890,126922,22.99
010607,95,Perú,Amazonas,Rodriguez De Mendoza,Mariscal Benavides,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1273,[Mariscal Benavides][Rodriguez De Mendoza][Amazonas][Perú],POLITICAL_LEVEL_4,202689783.70204198,202689783.70204195,0.9999999999999999,229377,52702,176675,22.98
190304,95,Perú,Pasco,Oxapampa,Palcazu,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,915,[Palcazu][Oxapampa][Pasco][Perú],POLITICAL_LEVEL_4,2787574232.1471395,2787574232.1471424,1.000000000000001,3175297,728296,2447001,22.94
010504,95,Perú,Amazonas,Luya,Colcamar,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1265,[Colcamar][Luya][Amazonas][Perú],POLITICAL_LEVEL_4,107793885.12042539,88551427.12584773,0.8214884084279889,122369,27933,94436,22.83
050407,95,Perú,Ayacucho,Huanta,Sivia,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,476,[Sivia][Huanta][Ayacucho][Perú],POLITICAL_LEVEL_4,896270400.362469,609873257.498621,0.6804567653377558,1029241,234651,794590,22.8
120605,95,Perú,Junin,Satipo,Pampa Hermosa,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,629,[Pampa Hermosa][Satipo][Junin][Perú],POLITICAL_LEVEL_4,950003352.6121581,596383445.3258936,0.6277698322706542,1086912,246880,840032,22.71
010110,95,Perú,Amazonas,Chachapoyas,Leimebamba,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1235,[Leimebamba][Chachapoyas][Amazonas][Perú],POLITICAL_LEVEL_4,381090050.5923806,215559677.70133188,0.5656397414895977,430084,97637,332447,22.7
080909,95,Perú,Cusco,La Convencion,Vilcabamba,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,439,[Vilcabamba][La Convencion][Cusco][Perú],POLITICAL_LEVEL_4,2366633065.7449656,1506873330.9444072,0.6367160810668703,2721128,613675,2107453,22.55
100610,95,Perú,Huanuco,Leoncio Prado,Santo Domingo De Anda,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1226,[Santo Domingo De Anda][Leoncio Prado][Huanuco][Perú],POLITICAL_LEVEL_4,280612186.9749249,280612186.9749243,0.9999999999999979,319872,72040,247832,22.52
010702,95,Perú,Amazonas,Utcubamba,Cajaruro,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1457,[Cajaruro][Utcubamba][Amazonas][Perú],POLITICAL_LEVEL_4,1802875833.4688742,1713650711.553118,0.9505095579743392,2026339,454380,1571959,22.42
250307,95,Perú,Ucayali,Padre Abad,Boqueron,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1229,[Boqueron][Padre Abad][Ucayali][Perú],POLITICAL_LEVEL_4,548764923.7701968,548764923.7701966,0.9999999999999996,624988,138095,486893,22.1
100802,95,Perú,Huanuco,Pachitea,Chaglla,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,845,[Chaglla][Pachitea][Huanuco][Perú],POLITICAL_LEVEL_4,1077987001.0626602,1060060188.88864,0.9833701035760651,1227894,270673,957221,22.04
080910,95,Perú,Cusco,La Convencion,Pichari,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1494,[Pichari][La Convencion][Cusco][Perú],POLITICAL_LEVEL_4,505814390.61144966,505814390.6114507,1.000000000000002,583338,127953,455385,21.93
080916,95,Perú,Cusco,La Convencion,Cielo Punco,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,786,[Cielo Punco][La Convencion][Cusco][Perú],POLITICAL_LEVEL_4,102230534.68651511,102230534.68651502,0.9999999999999991,118237,25840,92397,21.85
080911,95,Perú,Cusco,La Convencion,Inkawasi,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,391,[Inkawasi][La Convencion][Cusco][Perú],POLITICAL_LEVEL_4,771507668.406523,467367090.5218335,0.6057841155190804,887804,193011,694793,21.74
010118,95,Perú,Amazonas,Chachapoyas,San Francisco De Daguas,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1271,[San Francisco De Daguas][Chachapoyas][Amazonas][Perú],POLITICAL_LEVEL_4,40441073.682947524,40441073.682947546,1.0000000000000004,46192,10039,36153,21.73
190307,95,Perú,Pasco,Oxapampa,Villa Rica,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,910,[Villa Rica][Oxapampa][Pasco][Perú],POLITICAL_LEVEL_4,822566711.6719195,822566711.671919,0.9999999999999994,940127,204141,735986,21.71
120306,95,Perú,Junin,Chanchamayo,Vitoc,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,669,[Vitoc][Chanchamayo][Junin][Perú],POLITICAL_LEVEL_4,393037767.3569881,270046940.8854024,0.6870763150863421,450840,97202,353638,21.56
050503,95,Perú,Ayacucho,La Mar,Ayna,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,474,[Ayna][La Mar][Ayacucho][Perú],POLITICAL_LEVEL_4,285180909.4790795,204649375.9490864,0.7176124668474669,328845,70795,258050,21.53
211201,95,Perú,Puno,Sandia,Sandia,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,203,[Sandia][Sandia][Puno][Perú],POLITICAL_LEVEL_4,706534741.8684473,379730611.9298482,0.5374549748617342,809132,173244,635888,21.41
010121,95,Perú,Amazonas,Chachapoyas,Sonche,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,727,[Sonche][Chachapoyas][Amazonas][Perú],POLITICAL_LEVEL_4,120302285.48999195,120302285.48999166,0.9999999999999977,136151,29120,107031,21.39
100604,95,Perú,Huanuco,Leoncio Prado,Jose Crespo Y Castillo,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1533,[Jose Crespo Y Castillo][Leoncio Prado][Huanuco][Perú],POLITICAL_LEVEL_4,1501642958.7930806,1501642958.7930748,0.9999999999999962,1707524,361710,1345814,21.18
211207,95,Perú,Puno,Sandia,San Juan Del Oro,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1693,[San Juan Del Oro][Sandia][Puno][Perú],POLITICAL_LEVEL_4,203592927.0262266,203592926.9727947,0.9999999997375553,234235,49364,184871,21.07
120301,95,Perú,Junin,Chanchamayo,Chanchamayo,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1551,[Chanchamayo][Chanchamayo][Junin][Perú],POLITICAL_LEVEL_4,738502217.1660821,647518407.7446063,0.876799544664042,846386,177625,668761,20.99
221003,95,Perú,San Martin,Tocache,Polvora,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,890,[Polvora][Tocache][San Martin][Perú],POLITICAL_LEVEL_4,2263468988.2299433,2233119075.6929593,0.9865914166729017,2562302,536713,2025589,20.95
010309,95,Perú,Amazonas,Bongara,San Carlos,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1287,[San Carlos][Bongara][Amazonas][Perú],POLITICAL_LEVEL_4,112607912.05027159,112607912.05027176,1.0000000000000016,127747,26645,101102,20.86
120419,95,Perú,Junin,Jauja,Monobamba,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,664,[Monobamba][Jauja][Junin][Perú],POLITICAL_LEVEL_4,934694249.0900153,611945142.71361,0.6547008749752957,1068254,221862,846392,20.77
060806,95,Perú,Cajamarca,Jaen,Las Pirias,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1405,[Las Pirias][Jaen][Cajamarca][Perú],POLITICAL_LEVEL_4,65532553.36455095,64976943.83801855,0.9915216255432381,73917,15254,58663,20.64
100705,95,Perú,Huanuco,Marañon,Santa Rosa De Alto Yanajanca,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1223,[Santa Rosa De Alto Yanajanca][Marañon][Huanuco][Perú],POLITICAL_LEVEL_4,1042556034.9822547,882241696.4895372,0.8462295232932528,1183515,243304,940211,20.56
220402,95,Perú,San Martin,Huallaga,Alto Saposoa,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1336,[Alto Saposoa][Huallaga][San Martin][Perú],POLITICAL_LEVEL_4,1378687279.8804302,1378687279.8804286,0.9999999999999988,1556322,318394,1237928,20.46
120606,95,Perú,Junin,Satipo,Pangoa,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1559,[Pangoa][Satipo][Junin][Perú],POLITICAL_LEVEL_4,4413508181.33206,4169818969.9711113,0.9447855988141842,5051683,1026755,4024928,20.33
010505,95,Perú,Amazonas,Luya,Conila,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1277,[Conila][Luya][Amazonas][Perú],POLITICAL_LEVEL_4,249151951.68692428,249151951.68692407,0.9999999999999991,281355,56729,224626,20.16
100704,95,Perú,Huanuco,Marañon,La Morada,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1222,[La Morada][Marañon][Huanuco][Perú],POLITICAL_LEVEL_4,906232832.9848464,906232832.9848455,0.9999999999999991,1030440,206774,823666,20.07
010401,95,Perú,Amazonas,Condorcanqui,Nieva,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1455,[Nieva][Condorcanqui][Amazonas][Perú],POLITICAL_LEVEL_4,4190023558.6790595,4190023558.6790614,1.0000000000000004,4702651,943634,3759017,20.07
100602,95,Perú,Huanuco,Leoncio Prado,Daniel Alomia Robles,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,853,[Daniel Alomia Robles][Leoncio Prado][Huanuco][Perú],POLITICAL_LEVEL_4,539827954.644965,539827954.6449641,0.9999999999999982,615852,123508,492344,20.05
060906,95,Perú,Cajamarca,San Ignacio,San Jose de Lourdes,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1825,[San Jose de Lourdes][San Ignacio][Cajamarca][Perú],POLITICAL_LEVEL_4,1364707537.06458,1364707534.253717,0.9999999979403184,1529452,305143,1224309,19.95
010107,95,Perú,Amazonas,Chachapoyas,Granada,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1281,[Granada][Chachapoyas][Amazonas][Perú],POLITICAL_LEVEL_4,171306482.3516011,171306482.35160184,1.0000000000000044,193826,38388,155438,19.81
090721,95,Perú,Huancavelica,Tayacaja,Roble,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,774,[Roble][Tayacaja][Huancavelica][Perú],POLITICAL_LEVEL_4,184216236.35199347,125369964.83353883,0.6805587135869317,211097,40864,170233,19.36
120305,95,Perú,Junin,Chanchamayo,San Ramon,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1554,[San Ramon][Chanchamayo][Junin][Perú],POLITICAL_LEVEL_4,621262843.859669,503514475.3299457,0.8104693211681587,711465,135233,576232,19.01
120135,95,Perú,Junin,Huancayo,Santo Domingo De Acobamba,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,617,[Santo Domingo De Acobamba][Huancayo][Junin][Perú],POLITICAL_LEVEL_4,876361707.819214,613605121.7063314,0.7001733601908048,1003662,188900,814762,18.82
190303,95,Perú,Pasco,Oxapampa,Huancabamba,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,912,[Huancabamba][Oxapampa][Pasco][Perú],POLITICAL_LEVEL_4,1134216126.6660812,964637355.1616886,0.8504881322725916,1292796,240996,1051800,18.64
221004,95,Perú,San Martin,Tocache,Shunte,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,889,[Shunte][Tocache][San Martin][Perú],POLITICAL_LEVEL_4,1060411781.022298,675089979.6966455,0.6366300259752111,1201638,222304,979334,18.5
190301,95,Perú,Pasco,Oxapampa,Oxapampa,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,909,[Oxapampa][Oxapampa][Pasco][Perú],POLITICAL_LEVEL_4,401887863.01468897,401887863.01468945,1.000000000000001,460181,85020,375161,18.48
250107,95,Perú,Ucayali,Coronel Portillo,Manantay,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1658,[Manantay][Coronel Portillo][Ucayali][Perú],POLITICAL_LEVEL_4,644506287.1740797,644506287.1740788,0.9999999999999987,732274,135003,597271,18.44
100403,95,Perú,Huanuco,Huacaybamba,Cochabamba,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,823,[Cochabamba][Huacaybamba][Huanuco][Perú],POLITICAL_LEVEL_4,682723877.3379272,485490675.0553223,0.7111083868171486,775813,142681,633132,18.39
050509,95,Perú,Ayacucho,La Mar,Samugari,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,479,[Samugari][La Mar][Ayacucho][Perú],POLITICAL_LEVEL_4,267531373.84544545,160070954.35995492,0.5983259161687291,309012,56633,252379,18.33
211209,95,Perú,Puno,Sandia,Alto Inambari,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,215,[Alto Inambari][Sandia][Puno][Perú],POLITICAL_LEVEL_4,1372072856.6538718,1369783463.755547,0.9983314348890278,1571723,286765,1284958,18.25
220901,95,Perú,San Martin,San Martin,Tarapoto,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1652,[Tarapoto][San Martin][San Martin][Perú],POLITICAL_LEVEL_4,58455467.12269591,58455467.12269597,1.000000000000001,66975,12029,54946,17.96
130807,95,Perú,La Libertad,Pataz,Ongon,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1012,[Ongon][Pataz][La Libertad][Perú],POLITICAL_LEVEL_4,1312903584.2894824,818288395.2589624,0.6232661751028763,1484972,264610,1220362,17.82
190308,95,Perú,Pasco,Oxapampa,Constitucion,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,914,[Constitucion][Oxapampa][Pasco][Perú],POLITICAL_LEVEL_4,3050810388.585989,3050810388.585985,0.9999999999999988,3473383,617104,2856279,17.77
190302,95,Perú,Pasco,Oxapampa,Chontabamba,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,911,[Chontabamba][Oxapampa][Pasco][Perú],POLITICAL_LEVEL_4,437576834.79050386,402937248.9705198,0.9208377065102903,499572,88111,411461,17.64
250103,95,Perú,Ucayali,Coronel Portillo,Iparia,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,959,[Iparia][Coronel Portillo][Ucayali][Perú],POLITICAL_LEVEL_4,7368483783.638119,7368483783.638136,1.0000000000000022,8371366,1474140,6897226,17.61
220602,95,Perú,San Martin,Mariscal Caceres,Campanilla,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,891,[Campanilla][Mariscal Caceres][San Martin][Perú],POLITICAL_LEVEL_4,1810074336.780679,1810074336.780683,1.0000000000000022,2046898,360337,1686561,17.6
211208,95,Perú,Puno,Sandia,Yanahuaya,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1694,[Yanahuaya][Sandia][Puno][Perú],POLITICAL_LEVEL_4,651539349.2352272,636074361.9681393,0.9762639243735001,746046,130708,615338,17.52
170302,95,Perú,Madre De Dios,Tahuamanu,Iberia,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,639,[Iberia][Tahuamanu][Madre De Dios][Perú],POLITICAL_LEVEL_4,2603983673.5084133,2603983673.5084133,1.0,2953453,505023,2448430,17.1
250301,95,Perú,Ucayali,Padre Abad,Padre Abad,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1660,[Padre Abad][Padre Abad][Ucayali][Perú],POLITICAL_LEVEL_4,3573620500.2163963,3573620500.2163873,0.9999999999999974,4057251,682694,3374557,16.83
220805,95,Perú,San Martin,Rioja,Pardo Miguel,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1006,[Pardo Miguel][Rioja][San Martin][Perú],POLITICAL_LEVEL_4,1167024024.9753735,1167024024.975375,1.0000000000000013,1314941,216465,1098476,16.46
170104,95,Perú,Madre De Dios,Tambopata,Laberinto,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,636,[Laberinto][Tambopata][Madre De Dios][Perú],POLITICAL_LEVEL_4,2695749702.7661557,2695749702.766176,1.0000000000000075,3077704,502101,2575603,16.31
100607,95,Perú,Huanuco,Leoncio Prado,Pucayacu,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1221,[Pucayacu][Leoncio Prado][Huanuco][Perú],POLITICAL_LEVEL_4,761757817.6392325,761757817.6392305,0.9999999999999973,865873,140983,724890,16.28
160202,95,Perú,Loreto,Alto Amazonas,Balsapuerto,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1313,[Balsapuerto][Alto Amazonas][Loreto][Perú],POLITICAL_LEVEL_4,3003728480.788007,3003728480.788008,1.0000000000000004,3382050,547411,2834639,16.19
010108,95,Perú,Amazonas,Chachapoyas,Huancas,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1276,[Huancas][Chachapoyas][Amazonas][Perú],POLITICAL_LEVEL_4,46285489.59722975,46285489.59722977,1.0000000000000004,52732,8495,44237,16.11
010612,95,Perú,Amazonas,Rodriguez De Mendoza,Vista Alegre,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,731,[Vista Alegre][Rodriguez De Mendoza][Amazonas][Perú],POLITICAL_LEVEL_4,862001561.7495693,862001561.7495704,1.0000000000000013,972296,156572,815724,16.1
050510,95,Perú,Ayacucho,La Mar,Anchihuay,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,389,[Anchihuay][La Mar][Ayacucho][Perú],POLITICAL_LEVEL_4,266868896.1420502,161994376.2227612,0.6070185719078108,308320,49317,259003,16.0
160606,95,Perú,Loreto,Ucayali,Vargas Guerra,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1066,[Vargas Guerra][Ucayali][Loreto][Perú],POLITICAL_LEVEL_4,1896753597.438103,1896753597.4381082,1.0000000000000027,2144959,342217,1802742,15.95
010509,95,Perú,Amazonas,Luya,Luya,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1275,[Luya][Luya][Amazonas][Perú],POLITICAL_LEVEL_4,83140552.20872186,83140552.20872165,0.9999999999999974,94498,14951,79547,15.82
080913,95,Perú,Cusco,La Convencion,Villa Kintiarina,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,772,[Villa Kintiarina][La Convencion][Cusco][Perú],POLITICAL_LEVEL_4,198783271.73775542,198783271.73775578,1.0000000000000018,229881,36181,193700,15.74
160103,95,Perú,Loreto,Maynas,Fernando Lores,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1309,[Fernando Lores][Maynas][Loreto][Perú],POLITICAL_LEVEL_4,4569238403.724516,4569238403.724509,0.9999999999999986,5129885,776099,4353786,15.13
160113,95,Perú,Loreto,Maynas,San Juan Bautista,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1603,[San Juan Bautista][Maynas][Loreto][Perú],POLITICAL_LEVEL_4,3199904976.8924184,3199904976.8924317,1.0000000000000042,3597790,543402,3054388,15.1
090718,95,Perú,Huancavelica,Tayacaja,Tintay Puncu,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,494,[Tintay Puncu][Tayacaja][Huancavelica][Perú],POLITICAL_LEVEL_4,178985468.25605252,146842576.21011764,0.8204161915538752,205669,31026,174643,15.09
220905,95,Perú,San Martin,San Martin,Chipurana,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1343,[Chipurana][San Martin][San Martin][Perú],POLITICAL_LEVEL_4,306064626.0156984,306064626.01569843,1.0000000000000002,348248,52042,296206,14.94
160108,95,Perú,Loreto,Maynas,Punchana,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1601,[Punchana][Maynas][Loreto][Perú],POLITICAL_LEVEL_4,1602845830.5776987,1602845830.5776987,1.0,1800394,267874,1532520,14.88
220603,95,Perú,San Martin,Mariscal Caceres,Huicungo,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1072,[Huicungo][Mariscal Caceres][San Martin][Perú],POLITICAL_LEVEL_4,9749785849.424774,7923410779.40494,0.8126753655694305,10993563,1632155,9361408,14.85
160501,95,Perú,Loreto,Requena,Requena,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1606,[Requena][Requena][Loreto][Perú],POLITICAL_LEVEL_4,3072981707.2228947,3072981707.2228913,0.9999999999999989,3460310,511377,2948933,14.78
010501,95,Perú,Amazonas,Luya,Lamud,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1278,[Lamud][Luya][Amazonas][Perú],POLITICAL_LEVEL_4,73226824.8998591,73226824.89985909,0.9999999999999998,83198,12077,71121,14.52
160301,95,Perú,Loreto,Loreto,Nauta,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1605,[Nauta][Loreto][Loreto][Perú],POLITICAL_LEVEL_4,6758162496.958179,6758162496.958183,1.0000000000000007,7598811,1078899,6519912,14.2
010312,95,Perú,Amazonas,Bongara,Yambrasbamba,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1297,[Yambrasbamba][Bongara][Amazonas][Perú],POLITICAL_LEVEL_4,1682182322.1550922,1682182322.1550932,1.0000000000000007,1892419,266973,1625446,14.11
220907,95,Perú,San Martin,San Martin,Huimbayoc,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1340,[Huimbayoc][San Martin][San Martin][Perú],POLITICAL_LEVEL_4,1712957314.2215712,1712957314.2215698,0.9999999999999991,1935350,270827,1664523,13.99
