geocode,departamento,distrito,anio,pct_urbano
220707,San Martin,San Hilarion,2006,0.018377
220806,San Martin,Posic,2006,0.01162
220406,San Martin,Tingo De Saposoa,2006,0.004707
100901,Huanuco,Puerto Inca,2006,0.000158
010105,Amazonas,Chiliquin,2006,0.0
220105,San Martin,Soritor,2006,0.006914
220201,San Martin,Bellavista,2006,0.02561
060803,Cajamarca,Chontali,2006,0.00062
100605,Huanuco,Luyando,2006,0.008189
010307,Amazonas,Jazan,2006,0.007714
010502,Amazonas,Camporredondo,2006,0.002764
010515,Amazonas,Providencia,2006,0.000672
010102,Amazonas,Asuncion,2006,0.0
010510,Amazonas,Luya Viejo,2006,0.000762
100601,Huanuco,Rupa-Rupa,2006,0.014211
010514,Amazonas,Pisuquia,2006,0.000168
060810,Cajamarca,San Felipe,2006,0.002459
010305,Amazonas,Cuispes,2006,0.001199
060905,Cajamarca,Namballe,2006,0.000543
010119,Amazonas,San Isidro De Maino,2006,0.001194
060801,Cajamarca,Jaen,2006,0.020107
010513,Amazonas,Ocumal,2006,0.000498
220912,San Martin,San Antonio,2006,0.004505
220903,San Martin,Cacatachi,2006,0.034636
120602,Junin,Coviriali,2006,0.002237
120304,Junin,San Luis De Shuaro,2006,0.001205
120601,Junin,Satipo,2006,0.005462
010203,Amazonas,Copallin,2006,0.003543
010112,Amazonas,Magdalena,2006,0.001621
220102,San Martin,Calzada,2006,0.016584
060805,Cajamarca,Huabal,2006,0.002591
010610,Amazonas,Santa Rosa,2006,0.003428
220503,San Martin,Barranquita,2006,0.000466
220801,San Martin,Rioja,2006,0.037163
220703,San Martin,Caspisapa,2006,0.009633
080904,Cusco,Maranura,2006,0.00285
010117,Amazonas,Quinjalca,2006,0.000162
250303,Ucayali,Curimana,2006,0.000353
010308,Amazonas,Recta,2006,0.0
010115,Amazonas,Montevideo,2006,0.000968
010114,Amazonas,Molinopampa,2006,0.000421
010503,Amazonas,Cocabamba,2006,0.000107
060809,Cajamarca,Sallique,2006,0.001354
010120,Amazonas,Soloco,2006,0.000345
010521,Amazonas,Santo Tomas,2006,0.002568
100113,Huanuco,San Pablo De Pillao,2006,3e-05
010602,Amazonas,Chirimoto,2006,0.000364
100603,Huanuco,Hermilio Valdizan,2006,3.1e-05
010111,Amazonas,Levanto,2006,0.001152
010518,Amazonas,San Jeronimo,2006,0.000364
010609,Amazonas,Omia,2006,0.000261
100902,Huanuco,Codo Del Pozuzo,2006,4.6e-05
010113,Amazonas,Mariscal Castilla,2006,0.002321
220101,San Martin,Moyobamba,2006,0.003981
010310,Amazonas,Shipasbamba,2006,0.001256
100103,Huanuco,Chinchao,2006,0.000473
010311,Amazonas,Valera,2006,0.000992
060907,Cajamarca,Tabaconas,2006,0.000551
160112,Loreto,Belen,2006,0.005274
200307,Piura,Sondor,2006,0.001349
220803,San Martin,Elias Soplin Vargas,2006,0.008123
010506,Amazonas,Inguilpata,2006,0.000623
220506,San Martin,Pinto Recodo,2006,0.000669
120303,Junin,Pichanaqui,2006,0.003224
010202,Amazonas,Aramango,2006,0.000496
010606,Amazonas,Longar,2006,0.001676
160101,Loreto,Iquitos,2006,0.031755
010507,Amazonas,Longuita,2006,0.000636
221001,San Martin,Tocache,2006,0.006311
010511,Amazonas,Maria,2006,0.000719
080901,Cusco,Santa Ana,2006,0.012005
120302,Junin,Perene,2006,0.004236
050409,Ayacucho,Canayre,2006,0.000591
221002,San Martin,Nuevo Progreso,2006,0.001826
200303,Piura,El Carmen De La Frontera,2006,0.000342
100609,Huanuco,Pueblo Nuevo,2006,0.000496
080903,Cusco,Huayopata,2006,0.001388
010604,Amazonas,Huambo,2006,0.002896
100505,Huanuco,Jircan,2006,0.0
010512,Amazonas,Ocalli,2006,0.001458
010101,Amazonas,Chachapoyas,2006,0.037591
060903,Cajamarca,Huarango,2006,0.000788
010116,Amazonas,Olleros,2006,0.0
010605,Amazonas,Limabamba,2006,0.000296
100804,Huanuco,Umari,2006,0.000196
220504,San Martin,Caynarachi,2006,0.001181
080905,Cusco,Ocobamba,2006,0.000442
010517,Amazonas,San Francisco Del Yeso,2006,0.000244
120609,Junin,Vizcatán Del Ene,2006,0.000148
060807,Cajamarca,Pomahuaca,2006,0.000925
010304,Amazonas,Corosha,2006,0.0
221005,San Martin,Uchiza,2006,0.004574
220807,San Martin,San Fernando,2006,0.002574
050512,Ayacucho,Union Progreso,2006,0.006332
060804,Cajamarca,Colasay,2006,0.000772
160503,Loreto,Capelo,2006,0.000463
220910,San Martin,Morales,2006,0.078928
120604,Junin,Mazamari,2006,0.002276
120603,Junin,Llaylla,2006,0.000841
010520,Amazonas,Santa Catalina,2006,0.000394
010603,Amazonas,Cochamal,2006,0.000433
120209,Junin,Mariscal Castilla,2006,0.003861
010601,Amazonas,San Nicolas,2006,0.010057
010519,Amazonas,San Juan De Lopecancha,2006,3.1e-05
160211,Loreto,Teniente Cesar Lopez Rojas,2006,0.000341
080408,Cusco,Yanatile,2006,0.000631
050408,Ayacucho,Llochegua,2006,0.001679
100507,Huanuco,Monzon,2006,0.00127
081304,Cusco,Machupicchu,2006,0.000769
220909,San Martin,La Banda De Shilcayo,2006,0.027615
220103,San Martin,Habana,2006,0.019563
100606,Huanuco,Mariano Damaso Beraun,2006,0.000818
010508,Amazonas,Lonya Chico,2006,0.00449
170102,Madre De Dios,Inambari,2006,0.000288
050502,Ayacucho,Anco,2006,0.000911
010523,Amazonas,Trita,2006,0.015648
010516,Amazonas,San Cristobal,2006,0.001777
080918,Cusco,Union Ashaninka,2006,0.000572
221006,San Martin,Santa Lucia,2006,0.00492
100702,Huanuco,Cholon,2006,0.000146
211205,Puno,Phara,2006,0.000126
170204,Madre De Dios,Huepetuhe,2006,0.000447
010302,Amazonas,Chisquilla,2006,0.0
050507,Ayacucho,Santa Rosa,2006,0.002618
220804,San Martin,Nueva Cajamarca,2006,0.025061
220809,San Martin,Yuracyacu,2006,0.013844
160603,Loreto,Padre Marquez,2006,0.000207
010522,Amazonas,Tingo,2006,0.00349
080906,Cusco,Quellouno,2006,0.000473
010301,Amazonas,Jumbilla,2006,0.001419
080917,Cusco,Manitea,2006,0.001082
250305,Ucayali,Alexander Von Humboldt,2007,0.004757
220509,San Martin,Shanao,2007,0.004817
250304,Ucayali,Neshuya,2007,0.003119
220501,San Martin,Lamas,2007,0.020905
220902,San Martin,Alberto Leveau,2007,0.003002
250102,Ucayali,Campoverde,2007,0.003673
220702,San Martin,Buenos Aires,2007,0.003421
220502,San Martin,Alonso De Alvarado,2007,0.003342
220404,San Martin,Piscoyacu,2007,0.003778
220708,San Martin,Shamboyacu,2007,0.000649
220204,San Martin,Huallaga,2007,0.001277
220605,San Martin,Pajarillo,2007,0.002005
010703,Amazonas,Cumba,2007,0.001844
220704,San Martin,Pilluana,2007,0.009791
220104,San Martin,Jepelacio,2007,0.005892
220505,San Martin,Cuñumbuqui,2007,0.004771
220507,San Martin,Rumisapa,2007,0.015901
220913,San Martin,Sauce,2007,0.006834
010608,Amazonas,Milpuc,2007,0.000621
220405,San Martin,Sacanche,2007,0.00259
220709,San Martin,Tingo De Ponasa,2007,0.003663
220304,San Martin,Santa Rosa,2007,0.002263
100903,Huanuco,Honoria,2007,0.000319
220203,San Martin,Bajo Biavo,2007,0.002155
220710,San Martin,Tres Unidos,2007,0.001184
220510,San Martin,Tabalosos,2007,0.003474
100904,Huanuco,Tournavista,2007,0.0003
010701,Amazonas,Bagua Grande,2007,0.016033
220701,San Martin,Picota,2007,0.01619
220403,San Martin,El Eslabon,2007,0.003724
250105,Ucayali,Yarinacocha,2007,0.027525
220914,San Martin,Shapaja,2007,0.001666
010707,Amazonas,Yamon,2007,0.001131
010705,Amazonas,Jamalca,2007,0.001442
220205,San Martin,San Pablo,2007,0.0051
220705,San Martin,Pucacaca,2007,0.012148
220601,San Martin,Juanjui,2007,0.011198
100905,Huanuco,Yuyapichis,2007,9e-05
100608,Huanuco,Castillo Grande,2007,0.015348
220302,San Martin,Agua Blanca,2007,0.002117
250306,Ucayali,Huipoca,2007,0.000433
010611,Amazonas,Totora,2007,0.003246
010706,Amazonas,Lonya Grande,2007,0.000796
220706,San Martin,San Cristobal,2007,0.015996
010303,Amazonas,Churuja,2007,0.002013
220301,San Martin,San Jose De Sisa,2007,0.005237
010204,Amazonas,El Parco,2007,0.008421
010306,Amazonas,Florida,2007,0.002933
220303,San Martin,San Martin,2007,0.000964
220106,San Martin,Yantalo,2007,0.010923
220305,San Martin,Shatoja,2007,0.003524
010104,Amazonas,Cheto,2007,0.000493
160201,Loreto,Yurimaguas,2007,0.004352
060901,Cajamarca,San Ignacio,2007,0.004951
220511,San Martin,Zapatero,2007,0.003066
060811,Cajamarca,San Jose Del Alto,2007,0.000696
010206,Amazonas,La Peca,2007,0.003365
220401,San Martin,Saposoa,2007,0.002426
060902,Cajamarca,Chirinos,2007,0.002933
220908,San Martin,Juan Guerra,2007,0.006336
060904,Cajamarca,La Coipa,2007,0.00215
220808,San Martin,Yorongos,2007,0.00647
120607,Junin,Rio Negro,2007,0.002088
060812,Cajamarca,Santa Rosa,2007,0.001855
250106,Ucayali,Nueva Requena,2007,0.000377
220802,San Martin,Awajun,2007,0.002103
250302,Ucayali,Irazola,2007,0.000312
010109,Amazonas,La Jalca,2007,0.00245
220906,San Martin,El Porvenir,2007,0.001035
220707,San Martin,San Hilarion,2007,0.017924
220806,San Martin,Posic,2007,0.011823
220406,San Martin,Tingo De Saposoa,2007,0.005086
100901,Huanuco,Puerto Inca,2007,0.000185
010105,Amazonas,Chiliquin,2007,0.0
220105,San Martin,Soritor,2007,0.007228
220201,San Martin,Bellavista,2007,0.025723
060803,Cajamarca,Chontali,2007,0.000639
100605,Huanuco,Luyando,2007,0.008387
010307,Amazonas,Jazan,2007,0.007832
010502,Amazonas,Camporredondo,2007,0.002808
010515,Amazonas,Providencia,2007,0.000672
010102,Amazonas,Asuncion,2007,0.0
010510,Amazonas,Luya Viejo,2007,0.000775
100601,Huanuco,Rupa-Rupa,2007,0.014398
010514,Amazonas,Pisuquia,2007,0.000183
060810,Cajamarca,San Felipe,2007,0.002445
010305,Amazonas,Cuispes,2007,0.001282
060905,Cajamarca,Namballe,2007,0.000553
010119,Amazonas,San Isidro De Maino,2007,0.001194
060801,Cajamarca,Jaen,2007,0.020172
010513,Amazonas,Ocumal,2007,0.000498
220912,San Martin,San Antonio,2007,0.004517
220903,San Martin,Cacatachi,2007,0.034873
120602,Junin,Coviriali,2007,0.002246
120304,Junin,San Luis De Shuaro,2007,0.001173
120601,Junin,Satipo,2007,0.005532
010203,Amazonas,Copallin,2007,0.003633
010112,Amazonas,Magdalena,2007,0.001615
220102,San Martin,Calzada,2007,0.016676
060805,Cajamarca,Huabal,2007,0.00257
010610,Amazonas,Santa Rosa,2007,0.003384
220503,San Martin,Barranquita,2007,0.000478
220801,San Martin,Rioja,2007,0.038184
220703,San Martin,Caspisapa,2007,0.009668
080904,Cusco,Maranura,2007,0.002765
010117,Amazonas,Quinjalca,2007,0.000162
250303,Ucayali,Curimana,2007,0.000474
010308,Amazonas,Recta,2007,0.0
010115,Amazonas,Montevideo,2007,0.000968
010114,Amazonas,Molinopampa,2007,0.000434
010503,Amazonas,Cocabamba,2007,0.000109
060809,Cajamarca,Sallique,2007,0.001357
010120,Amazonas,Soloco,2007,0.000381
010521,Amazonas,Santo Tomas,2007,0.002568
100113,Huanuco,San Pablo De Pillao,2007,3e-05
010602,Amazonas,Chirimoto,2007,0.000376
100603,Huanuco,Hermilio Valdizan,2007,5.3e-05
010111,Amazonas,Levanto,2007,0.001152
010518,Amazonas,San Jeronimo,2007,0.000368
010609,Amazonas,Omia,2007,0.000264
100902,Huanuco,Codo Del Pozuzo,2007,7.4e-05
010113,Amazonas,Mariscal Castilla,2007,0.002332
220101,San Martin,Moyobamba,2007,0.004056
010310,Amazonas,Shipasbamba,2007,0.001284
100103,Huanuco,Chinchao,2007,0.000462
010311,Amazonas,Valera,2007,0.001014
060907,Cajamarca,Tabaconas,2007,0.00056
160112,Loreto,Belen,2007,0.005296
200307,Piura,Sondor,2007,0.001375
220803,San Martin,Elias Soplin Vargas,2007,0.009509
010506,Amazonas,Inguilpata,2007,0.00063
220506,San Martin,Pinto Recodo,2007,0.000694
120303,Junin,Pichanaqui,2007,0.00324
010202,Amazonas,Aramango,2007,0.000505
010606,Amazonas,Longar,2007,0.001687
160101,Loreto,Iquitos,2007,0.031765
010507,Amazonas,Longuita,2007,0.000636
221001,San Martin,Tocache,2007,0.006366
010511,Amazonas,Maria,2007,0.000719
080901,Cusco,Santa Ana,2007,0.012063
120302,Junin,Perene,2007,0.00418
050409,Ayacucho,Canayre,2007,0.000601
221002,San Martin,Nuevo Progreso,2007,0.001837
200303,Piura,El Carmen De La Frontera,2007,0.000344
100609,Huanuco,Pueblo Nuevo,2007,0.000532
080903,Cusco,Huayopata,2007,0.001401
010604,Amazonas,Huambo,2007,0.002908
100505,Huanuco,Jircan,2007,0.0
010512,Amazonas,Ocalli,2007,0.001495
010101,Amazonas,Chachapoyas,2007,0.037776
060903,Cajamarca,Huarango,2007,0.000804
010116,Amazonas,Olleros,2007,0.0
010605,Amazonas,Limabamba,2007,0.000309
100804,Huanuco,Umari,2007,0.000191
220504,San Martin,Caynarachi,2007,0.001219
080905,Cusco,Ocobamba,2007,0.000461
010517,Amazonas,San Francisco Del Yeso,2007,0.000244
120609,Junin,Vizcatán Del Ene,2007,0.000142
060807,Cajamarca,Pomahuaca,2007,0.000915
010304,Amazonas,Corosha,2007,0.0
221005,San Martin,Uchiza,2007,0.00463
220807,San Martin,San Fernando,2007,0.002638
050512,Ayacucho,Union Progreso,2007,0.006042
060804,Cajamarca,Colasay,2007,0.000815
160503,Loreto,Capelo,2007,0.000461
220910,San Martin,Morales,2007,0.079226
120604,Junin,Mazamari,2007,0.002292
120603,Junin,Llaylla,2007,0.00089
010520,Amazonas,Santa Catalina,2007,0.000491
010603,Amazonas,Cochamal,2007,0.000433
120209,Junin,Mariscal Castilla,2007,0.003877
010601,Amazonas,San Nicolas,2007,0.010205
010519,Amazonas,San Juan De Lopecancha,2007,3.1e-05
160211,Loreto,Teniente Cesar Lopez Rojas,2007,0.000329
080408,Cusco,Yanatile,2007,0.000631
050408,Ayacucho,Llochegua,2007,0.001742
100507,Huanuco,Monzon,2007,0.001315
081304,Cusco,Machupicchu,2007,0.000837
220909,San Martin,La Banda De Shilcayo,2007,0.027811
220103,San Martin,Habana,2007,0.019692
100606,Huanuco,Mariano Damaso Beraun,2007,0.000869
010508,Amazonas,Lonya Chico,2007,0.004528
170102,Madre De Dios,Inambari,2007,0.000327
050502,Ayacucho,Anco,2007,0.000948
010523,Amazonas,Trita,2007,0.016729
010516,Amazonas,San Cristobal,2007,0.001777
080918,Cusco,Union Ashaninka,2007,0.000805
221006,San Martin,Santa Lucia,2007,0.005009
100702,Huanuco,Cholon,2007,0.000154
211205,Puno,Phara,2007,0.000132
170204,Madre De Dios,Huepetuhe,2007,0.000464
010302,Amazonas,Chisquilla,2007,0.0
050507,Ayacucho,Santa Rosa,2007,0.002759
220804,San Martin,Nueva Cajamarca,2007,0.025338
220809,San Martin,Yuracyacu,2007,0.013902
160603,Loreto,Padre Marquez,2007,0.000211
010522,Amazonas,Tingo,2007,0.003514
080906,Cusco,Quellouno,2007,0.000486
010301,Amazonas,Jumbilla,2007,0.001458
080917,Cusco,Manitea,2007,0.001144
250305,Ucayali,Alexander Von Humboldt,2008,0.004796
220509,San Martin,Shanao,2008,0.003868
250304,Ucayali,Neshuya,2008,0.003217
220501,San Martin,Lamas,2008,0.021193
220902,San Martin,Alberto Leveau,2008,0.002848
250102,Ucayali,Campoverde,2008,0.003749
220702,San Martin,Buenos Aires,2008,0.003341
220502,San Martin,Alonso De Alvarado,2008,0.003417
220404,San Martin,Piscoyacu,2008,0.003718
220708,San Martin,Shamboyacu,2008,0.000692
220204,San Martin,Huallaga,2008,0.001353
220605,San Martin,Pajarillo,2008,0.00205
010703,Amazonas,Cumba,2008,0.001865
220704,San Martin,Pilluana,2008,0.009752
220104,San Martin,Jepelacio,2008,0.005973
220505,San Martin,Cuñumbuqui,2008,0.004654
220507,San Martin,Rumisapa,2008,0.016516
220913,San Martin,Sauce,2008,0.006878
010608,Amazonas,Milpuc,2008,0.000621
220405,San Martin,Sacanche,2008,0.002574
220709,San Martin,Tingo De Ponasa,2008,0.003689
220304,San Martin,Santa Rosa,2008,0.002348
100903,Huanuco,Honoria,2008,0.000366
220203,San Martin,Bajo Biavo,2008,0.002199
220710,San Martin,Tres Unidos,2008,0.001232
220510,San Martin,Tabalosos,2008,0.003434
100904,Huanuco,Tournavista,2008,0.000303
010701,Amazonas,Bagua Grande,2008,0.016021
220701,San Martin,Picota,2008,0.016137
220403,San Martin,El Eslabon,2008,0.003717
250105,Ucayali,Yarinacocha,2008,0.028318
220914,San Martin,Shapaja,2008,0.001674
010707,Amazonas,Yamon,2008,0.001163
010705,Amazonas,Jamalca,2008,0.001421
220205,San Martin,San Pablo,2008,0.005138
220705,San Martin,Pucacaca,2008,0.012043
220601,San Martin,Juanjui,2008,0.01125
100905,Huanuco,Yuyapichis,2008,0.000103
100608,Huanuco,Castillo Grande,2008,0.015331
220302,San Martin,Agua Blanca,2008,0.002094
250306,Ucayali,Huipoca,2008,0.000463
010611,Amazonas,Totora,2008,0.003246
010706,Amazonas,Lonya Grande,2008,0.000803
220706,San Martin,San Cristobal,2008,0.015849
010303,Amazonas,Churuja,2008,0.002152
220301,San Martin,San Jose De Sisa,2008,0.005298
010204,Amazonas,El Parco,2008,0.008421
010306,Amazonas,Florida,2008,0.003001
220303,San Martin,San Martin,2008,0.001009
220106,San Martin,Yantalo,2008,0.010897
220305,San Martin,Shatoja,2008,0.00361
010104,Amazonas,Cheto,2008,0.000506
160201,Loreto,Yurimaguas,2008,0.004407
060901,Cajamarca,San Ignacio,2008,0.004993
220511,San Martin,Zapatero,2008,0.003127
060811,Cajamarca,San Jose Del Alto,2008,0.00071
010206,Amazonas,La Peca,2008,0.00341
220401,San Martin,Saposoa,2008,0.002433
060902,Cajamarca,Chirinos,2008,0.002913
220908,San Martin,Juan Guerra,2008,0.006336
060904,Cajamarca,La Coipa,2008,0.002178
220808,San Martin,Yorongos,2008,0.006502
120607,Junin,Rio Negro,2008,0.002142
060812,Cajamarca,Santa Rosa,2008,0.001886
250106,Ucayali,Nueva Requena,2008,0.000378
220802,San Martin,Awajun,2008,0.002227
250302,Ucayali,Irazola,2008,0.000318
010109,Amazonas,La Jalca,2008,0.002493
220906,San Martin,El Porvenir,2008,0.001097
220707,San Martin,San Hilarion,2008,0.018462
220806,San Martin,Posic,2008,0.012229
220406,San Martin,Tingo De Saposoa,2008,0.004613
100901,Huanuco,Puerto Inca,2008,0.000219
010105,Amazonas,Chiliquin,2008,0.0
220105,San Martin,Soritor,2008,0.007458
220201,San Martin,Bellavista,2008,0.025764
060803,Cajamarca,Chontali,2008,0.000641
100605,Huanuco,Luyando,2008,0.008688
010307,Amazonas,Jazan,2008,0.007785
010502,Amazonas,Camporredondo,2008,0.0028
010515,Amazonas,Providencia,2008,0.000672
010102,Amazonas,Asuncion,2008,0.0
010510,Amazonas,Luya Viejo,2008,0.000788
100601,Huanuco,Rupa-Rupa,2008,0.014479
010514,Amazonas,Pisuquia,2008,0.000189
060810,Cajamarca,San Felipe,2008,0.002494
010305,Amazonas,Cuispes,2008,0.001347
060905,Cajamarca,Namballe,2008,0.000549
010119,Amazonas,San Isidro De Maino,2008,0.001194
060801,Cajamarca,Jaen,2008,0.020478
010513,Amazonas,Ocumal,2008,0.000503
220912,San Martin,San Antonio,2008,0.004415
220903,San Martin,Cacatachi,2008,0.036178
120602,Junin,Coviriali,2008,0.002201
120304,Junin,San Luis De Shuaro,2008,0.001127
120601,Junin,Satipo,2008,0.005559
010203,Amazonas,Copallin,2008,0.003651
010112,Amazonas,Magdalena,2008,0.001621
220102,San Martin,Calzada,2008,0.016822
060805,Cajamarca,Huabal,2008,0.00256
010610,Amazonas,Santa Rosa,2008,0.003384
220503,San Martin,Barranquita,2008,0.000491
220801,San Martin,Rioja,2008,0.039682
220703,San Martin,Caspisapa,2008,0.009621
080904,Cusco,Maranura,2008,0.002791
010117,Amazonas,Quinjalca,2008,0.000162
250303,Ucayali,Curimana,2008,0.000546
010308,Amazonas,Recta,2008,0.0
010115,Amazonas,Montevideo,2008,0.000975
010114,Amazonas,Molinopampa,2008,0.000436
010503,Amazonas,Cocabamba,2008,0.000109
060809,Cajamarca,Sallique,2008,0.001376
010120,Amazonas,Soloco,2008,0.000404
010521,Amazonas,Santo Tomas,2008,0.002597
100113,Huanuco,San Pablo De Pillao,2008,3.9e-05
010602,Amazonas,Chirimoto,2008,0.000387
100603,Huanuco,Hermilio Valdizan,2008,5.3e-05
010111,Amazonas,Levanto,2008,0.001224
010518,Amazonas,San Jeronimo,2008,0.000381
010609,Amazonas,Omia,2008,0.000268
100902,Huanuco,Codo Del Pozuzo,2008,7.5e-05
010113,Amazonas,Mariscal Castilla,2008,0.002355
220101,San Martin,Moyobamba,2008,0.004175
010310,Amazonas,Shipasbamba,2008,0.001306
100103,Huanuco,Chinchao,2008,0.000465
010311,Amazonas,Valera,2008,0.001014
060907,Cajamarca,Tabaconas,2008,0.00061
160112,Loreto,Belen,2008,0.00527
200307,Piura,Sondor,2008,0.001391
220803,San Martin,Elias Soplin Vargas,2008,0.010176
010506,Amazonas,Inguilpata,2008,0.00063
220506,San Martin,Pinto Recodo,2008,0.000707
120303,Junin,Pichanaqui,2008,0.003278
010202,Amazonas,Aramango,2008,0.000509
010606,Amazonas,Longar,2008,0.001697
160101,Loreto,Iquitos,2008,0.031809
010507,Amazonas,Longuita,2008,0.000697
221001,San Martin,Tocache,2008,0.006398
010511,Amazonas,Maria,2008,0.000719
080901,Cusco,Santa Ana,2008,0.012081
120302,Junin,Perene,2008,0.004162
050409,Ayacucho,Canayre,2008,0.000679
221002,San Martin,Nuevo Progreso,2008,0.001865
200303,Piura,El Carmen De La Frontera,2008,0.000347
100609,Huanuco,Pueblo Nuevo,2008,0.000546
080903,Cusco,Huayopata,2008,0.001393
010604,Amazonas,Huambo,2008,0.002931
100505,Huanuco,Jircan,2008,0.0
010512,Amazonas,Ocalli,2008,0.001546
010101,Amazonas,Chachapoyas,2008,0.038009
060903,Cajamarca,Huarango,2008,0.000792
010116,Amazonas,Olleros,2008,0.0
010605,Amazonas,Limabamba,2008,0.000315
100804,Huanuco,Umari,2008,0.000191
220504,San Martin,Caynarachi,2008,0.001243
080905,Cusco,Ocobamba,2008,0.000472
010517,Amazonas,San Francisco Del Yeso,2008,0.000249
120609,Junin,Vizcatán Del Ene,2008,0.000158
060807,Cajamarca,Pomahuaca,2008,0.000879
010304,Amazonas,Corosha,2008,0.0
221005,San Martin,Uchiza,2008,0.004706
220807,San Martin,San Fernando,2008,0.002638
050512,Ayacucho,Union Progreso,2008,0.006376
060804,Cajamarca,Colasay,2008,0.00083
160503,Loreto,Capelo,2008,0.000469
220910,San Martin,Morales,2008,0.080365
120604,Junin,Mazamari,2008,0.002325
120603,Junin,Llaylla,2008,0.000929
010520,Amazonas,Santa Catalina,2008,0.000535
010603,Amazonas,Cochamal,2008,0.000433
120209,Junin,Mariscal Castilla,2008,0.00383
010601,Amazonas,San Nicolas,2008,0.010301
010519,Amazonas,San Juan De Lopecancha,2008,3.1e-05
160211,Loreto,Teniente Cesar Lopez Rojas,2008,0.000353
080408,Cusco,Yanatile,2008,0.000631
050408,Ayacucho,Llochegua,2008,0.001864
100507,Huanuco,Monzon,2008,0.00132
081304,Cusco,Machupicchu,2008,0.000777
220909,San Martin,La Banda De Shilcayo,2008,0.028298
220103,San Martin,Habana,2008,0.020118
100606,Huanuco,Mariano Damaso Beraun,2008,0.000872
010508,Amazonas,Lonya Chico,2008,0.004554
170102,Madre De Dios,Inambari,2008,0.000363
050502,Ayacucho,Anco,2008,0.000978
010523,Amazonas,Trita,2008,0.016856
010516,Amazonas,San Cristobal,2008,0.001777
080918,Cusco,Union Ashaninka,2008,0.000836
221006,San Martin,Santa Lucia,2008,0.005003
100702,Huanuco,Cholon,2008,0.000163
211205,Puno,Phara,2008,0.000132
170204,Madre De Dios,Huepetuhe,2008,0.000472
010302,Amazonas,Chisquilla,2008,0.0
050507,Ayacucho,Santa Rosa,2008,0.002865
220804,San Martin,Nueva Cajamarca,2008,0.025835
220809,San Martin,Yuracyacu,2008,0.013773
160603,Loreto,Padre Marquez,2008,0.000218
010522,Amazonas,Tingo,2008,0.003547
080906,Cusco,Quellouno,2008,0.000486
010301,Amazonas,Jumbilla,2008,0.001503
080917,Cusco,Manitea,2008,0.001407
250305,Ucayali,Alexander Von Humboldt,2009,0.00514
220509,San Martin,Shanao,2009,0.004233
250304,Ucayali,Neshuya,2009,0.003278
220501,San Martin,Lamas,2009,0.021468
220902,San Martin,Alberto Leveau,2009,0.002882
250102,Ucayali,Campoverde,2009,0.003934
220702,San Martin,Buenos Aires,2009,0.003389
220502,San Martin,Alonso De Alvarado,2009,0.003459
220404,San Martin,Piscoyacu,2009,0.003876
220708,San Martin,Shamboyacu,2009,0.000753
220204,San Martin,Huallaga,2009,0.001419
220605,San Martin,Pajarillo,2009,0.002212
010703,Amazonas,Cumba,2009,0.001895
220704,San Martin,Pilluana,2009,0.009687
220104,San Martin,Jepelacio,2009,0.00604
220505,San Martin,Cuñumbuqui,2009,0.004664
220507,San Martin,Rumisapa,2009,0.017318
220913,San Martin,Sauce,2009,0.006825
010608,Amazonas,Milpuc,2009,0.0006
220405,San Martin,Sacanche,2009,0.002618
220709,San Martin,Tingo De Ponasa,2009,0.003732
220304,San Martin,Santa Rosa,2009,0.002551
100903,Huanuco,Honoria,2009,0.000404
220203,San Martin,Bajo Biavo,2009,0.002313
220710,San Martin,Tres Unidos,2009,0.001265
220510,San Martin,Tabalosos,2009,0.003493
100904,Huanuco,Tournavista,2009,0.000316
010701,Amazonas,Bagua Grande,2009,0.016038
220701,San Martin,Picota,2009,0.016194
220403,San Martin,El Eslabon,2009,0.003674
250105,Ucayali,Yarinacocha,2009,0.029168
220914,San Martin,Shapaja,2009,0.001748
010707,Amazonas,Yamon,2009,0.001236
010705,Amazonas,Jamalca,2009,0.00148
220205,San Martin,San Pablo,2009,0.005209
220705,San Martin,Pucacaca,2009,0.01217
220601,San Martin,Juanjui,2009,0.011695
100905,Huanuco,Yuyapichis,2009,0.000106
100608,Huanuco,Castillo Grande,2009,0.015458
220302,San Martin,Agua Blanca,2009,0.002117
250306,Ucayali,Huipoca,2009,0.000482
010611,Amazonas,Totora,2009,0.003109
010706,Amazonas,Lonya Grande,2009,0.000816
220706,San Martin,San Cristobal,2009,0.015937
010303,Amazonas,Churuja,2009,0.002208
220301,San Martin,San Jose De Sisa,2009,0.005381
010204,Amazonas,El Parco,2009,0.008421
010306,Amazonas,Florida,2009,0.003269
220303,San Martin,San Martin,2009,0.001133
220106,San Martin,Yantalo,2009,0.01114
220305,San Martin,Shatoja,2009,0.003896
010104,Amazonas,Cheto,2009,0.000544
160201,Loreto,Yurimaguas,2009,0.004562
060901,Cajamarca,San Ignacio,2009,0.005141
220511,San Martin,Zapatero,2009,0.003173
060811,Cajamarca,San Jose Del Alto,2009,0.000715
010206,Amazonas,La Peca,2009,0.003487
220401,San Martin,Saposoa,2009,0.002534
060902,Cajamarca,Chirinos,2009,0.002968
220908,San Martin,Juan Guerra,2009,0.00641
060904,Cajamarca,La Coipa,2009,0.002183
220808,San Martin,Yorongos,2009,0.00647
120607,Junin,Rio Negro,2009,0.00228
060812,Cajamarca,Santa Rosa,2009,0.001915
250106,Ucayali,Nueva Requena,2009,0.000403
