geocode,departamento,distrito,anio,pct_anp,tiene_anp
010117,Amazonas,Quinjalca,2007,0.0,0
250303,Ucayali,Curimana,2007,0.0,0
010308,Amazonas,Recta,2007,0.0,0
010115,Amazonas,Montevideo,2007,0.0,0
010114,Amazonas,Molinopampa,2007,0.0,0
010503,Amazonas,Cocabamba,2007,0.0,0
060809,Cajamarca,Sallique,2007,0.0,0
010120,Amazonas,Soloco,2007,0.0,0
010521,Amazonas,Santo Tomas,2007,0.0,0
100113,Huanuco,San Pablo De Pillao,2007,0.0,0
010602,Amazonas,Chirimoto,2007,0.0,0
100603,Huanuco,Hermilio Valdizan,2007,0.0,0
010111,Amazonas,Levanto,2007,0.0,0
010518,Amazonas,San Jeronimo,2007,0.0,0
010609,Amazonas,Omia,2007,0.0,0
100902,Huanuco,Codo Del Pozuzo,2007,0.0,0
010113,Amazonas,Mariscal Castilla,2007,0.0,0
220101,San Martin,Moyobamba,2007,0.179031,1
010310,Amazonas,Shipasbamba,2007,0.0,0
100103,Huanuco,Chinchao,2007,0.0,0
010311,Amazonas,Valera,2007,0.0,0
060907,Cajamarca,Tabaconas,2007,0.124004,1
160112,Loreto,Belen,2007,0.0,0
200307,Piura,Sondor,2007,0.0,0
220803,San Martin,Elias Soplin Vargas,2007,0.415131,1
010506,Amazonas,Inguilpata,2007,0.0,0
220506,San Martin,Pinto Recodo,2007,0.405655,1
120303,Junin,Pichanaqui,2007,0.106598,1
010202,Amazonas,Aramango,2007,0.0,0
010606,Amazonas,Longar,2007,0.0,0
160101,Loreto,Iquitos,2007,0.148529,1
010507,Amazonas,Longuita,2007,0.00079,1
221001,San Martin,Tocache,2007,0.0,0
010511,Amazonas,Maria,2007,0.0,0
080901,Cusco,Santa Ana,2007,0.0,0
120302,Junin,Perene,2007,0.050018,1
050409,Ayacucho,Canayre,2007,0.0,0
221002,San Martin,Nuevo Progreso,2007,0.001566,1
200303,Piura,El Carmen De La Frontera,2007,0.001006,1
100609,Huanuco,Pueblo Nuevo,2007,0.0,0
080903,Cusco,Huayopata,2007,0.000284,1
010604,Amazonas,Huambo,2007,0.0,0
100505,Huanuco,Jircan,2007,0.0,0
010512,Amazonas,Ocalli,2007,0.0,0
010101,Amazonas,Chachapoyas,2007,0.0233,1
060903,Cajamarca,Huarango,2007,0.0,0
010116,Amazonas,Olleros,2007,0.034633,1
010605,Amazonas,Limabamba,2007,0.0,0
100804,Huanuco,Umari,2007,0.0,0
220504,San Martin,Caynarachi,2007,0.375236,1
