geocode,departamento,distrito,anio,pct_agropecuario,pct_anp,tiene_anp,pct_rios_lagos,pct_urbano,km_carreteras,area_utm_km2,densidad_carreteras_km_km2,km_rios,densidad_rios_km_km2,elev_media_m,elev_mediana_m,elev_std_m,elev_min_m,elev_max_m,elev_count_px,pendiente_media_deg,pendiente_mediana_deg,pendiente_std_deg,pendiente_min_deg,pendiente_max_deg,pendiente_count_px
220802,San Martin,Awajun,2022,0.392683,0.34834,1,0.015682,0.004303,81.04195247618416,506.8900279879208,0.1598807394137874,21.56035629026971,0.0425345836371109,1540.2639292958888,1187.0,822.065360895406,812.0,3819.0,535867,15.279624729951568,10.053606033325195,14.51003394509025,0.0,83.08671569824219,539718
220802,San Martin,Awajun,2023,0.409654,0.34834,1,0.00656,0.004326,81.04195247618416,506.8900279879208,0.1598807394137874,21.56035629026971,0.0425345836371109,1540.2639292958888,1187.0,822.065360895406,812.0,3819.0,535867,15.279624729951568,10.053606033325195,14.51003394509025,0.0,83.08671569824219,539718
220802,San Martin,Awajun,2024,0.409605,0.34834,1,0.009199,0.004326,81.04195247618416,506.8900279879208,0.1598807394137874,21.56035629026971,0.0425345836371109,1540.2639292958888,1187.0,822.065360895406,812.0,3819.0,535867,15.279624729951568,10.053606033325195,14.51003394509025,0.0,83.08671569824219,539718
220803,San Martin,Elias Soplin Vargas,1985,0.256116,0.0,0,0.000362,0.004847,23.06418506658107,169.46460057512064,0.1361003123266273,0.0,0.0,1388.3426639742058,1334.0,487.1071207856962,341.0,2829.0,179266,19.06820801400872,18.92066764831543,13.133013510717277,7.196773423511979e-14,85.02255249023438,180459
220803,San Martin,Elias Soplin Vargas,1986,0.256116,0.0,0,0.000362,0.004847,23.06418506658107,169.46460057512064,0.1361003123266273,0.0,0.0,1388.3426639742058,1334.0,487.1071207856962,341.0,2829.0,179266,19.06820801400872,18.92066764831543,13.133013510717277,7.196773423511979e-14,85.02255249023438,180459
220803,San Martin,Elias Soplin Vargas,1987,0.277403,0.415131,1,0.000289,0.005356,23.06418506658107,169.46460057512064,0.1361003123266273,0.0,0.0,1388.3426639742058,1334.0,487.1071207856962,341.0,2829.0,179266,19.06820801400872,18.92066764831543,13.133013510717277,7.196773423511979e-14,85.02255249023438,180459
220803,San Martin,Elias Soplin Vargas,1988,0.2831,0.415131,1,0.00073,0.005534,23.06418506658107,169.46460057512064,0.1361003123266273,0.0,0.0,1388.3426639742058,1334.0,487.1071207856962,341.0,2829.0,179266,19.06820801400872,18.92066764831543,13.133013510717277,7.196773423511979e-14,85.02255249023438,180459
220803,San Martin,Elias Soplin Vargas,1989,0.27442,0.415131,1,0.000725,0.005702,23.06418506658107,169.46460057512064,0.1361003123266273,0.0,0.0,1388.3426639742058,1334.0,487.1071207856962,341.0,2829.0,179266,19.06820801400872,18.92066764831543,13.133013510717277,7.196773423511979e-14,85.02255249023438,180459
220803,San Martin,Elias Soplin Vargas,1990,0.277891,0.415131,1,0.001208,0.006101,23.06418506658107,169.46460057512064,0.1361003123266273,0.0,0.0,1388.3426639742058,1334.0,487.1071207856962,341.0,2829.0,179266,19.06820801400872,18.92066764831543,13.133013510717277,7.196773423511979e-14,85.02255249023438,180459
220803,San Martin,Elias Soplin Vargas,1991,0.274021,0.415131,1,0.000903,0.006464,23.06418506658107,169.46460057512064,0.1361003123266273,0.0,0.0,1388.3426639742058,1334.0,487.1071207856962,341.0,2829.0,179266,19.06820801400872,18.92066764831543,13.133013510717277,7.196773423511979e-14,85.02255249023438,180459
