geocode,departamento,distrito,anio,pix_total,pix_bosque,pix_no_bosque,pct_bosque,pct_no_bosque,pct_agropecuario,pct_anp,densidad_carreteras_km_km2,densidad_rios_km_km2,elev_media_m,pendiente_media_deg
010113,Amazonas,Mariscal Castilla,2024,88754,24953,63801,0.2811478919259977,0.7188521080740023,0.233871,0.011021,0.41977925192291,0.0426215370013919,2905.4881905787997,16.897575310522058
010116,Amazonas,Olleros,1985,120055,63885,56170,0.5321311065761526,0.4678688934238474,0.058615,0.0,0.0435509746217802,0.0,3163.6466569921777,19.08743552341368
010116,Amazonas,Olleros,1986,120055,63885,56170,0.5321311065761526,0.4678688934238474,0.058615,0.0,0.0435509746217802,0.0,3163.6466569921777,19.08743552341368
010116,Amazonas,Olleros,1987,120055,61996,58059,0.5163966515347133,0.4836033484652867,0.067702,0.034633,0.0435509746217802,0.0,3163.6466569921777,19.08743552341368
010116,Amazonas,Olleros,1988,120055,61101,58954,0.5089417350381076,0.4910582649618925,0.072317,0.034633,0.0435509746217802,0.0,3163.6466569921777,19.08743552341368
010116,Amazonas,Olleros,1989,120055,60309,59746,0.5023447586522843,0.4976552413477156,0.077448,0.034633,0.0435509746217802,0.0,3163.6466569921777,19.08743552341368
010116,Amazonas,Olleros,1990,120055,59813,60242,0.4982133188955062,0.5017866811044938,0.081379,0.034633,0.0435509746217802,0.0,3163.6466569921777,19.08743552341368
010116,Amazonas,Olleros,1991,120055,60564,59491,0.5044687851401441,0.4955312148598559,0.079647,0.034633,0.0435509746217802,0.0,3163.6466569921777,19.08743552341368
010116,Amazonas,Olleros,1992,120055,60957,59098,0.5077422847861397,0.4922577152138603,0.073533,0.034633,0.0435509746217802,0.0,3163.6466569921777,19.08743552341368
010116,Amazonas,Olleros,1993,120055,59536,60519,0.4959060430635958,0.5040939569364041,0.077165,0.034633,0.0435509746217802,0.0,3163.6466569921777,19.08743552341368
010116,Amazonas,Olleros,1994,120055,58627,61428,0.4883345133480488,0.5116654866519512,0.081446,0.034633,0.0435509746217802,0.0,3163.6466569921777,19.08743552341368
010116,Amazonas,Olleros,1995,120055,58275,61780,0.4854025238432385,0.5145974761567614,0.071417,0.034633,0.0435509746217802,0.0,3163.6466569921777,19.08743552341368
010116,Amazonas,Olleros,1996,120055,57703,62352,0.4806380408979218,0.5193619591020782,0.074191,0.034633,0.0435509746217802,0.0,3163.6466569921777,19.08743552341368
010116,Amazonas,Olleros,1997,120055,56981,63074,0.4746241306068052,0.5253758693931948,0.076557,0.034633,0.0435509746217802,0.0,3163.6466569921777,19.08743552341368
010116,Amazonas,Olleros,1998,120055,57819,62236,0.481604264712007,0.518395735287993,0.071117,0.034633,0.0435509746217802,0.0,3163.6466569921777,19.08743552341368
010116,Amazonas,Olleros,1999,120055,57552,62503,0.4793802840364833,0.5206197159635167,0.072717,0.034633,0.0435509746217802,0.0,3163.6466569921777,19.08743552341368
010116,Amazonas,Olleros,2000,120055,57686,62369,0.4804964391320644,0.5195035608679355,0.07599,0.034633,0.0435509746217802,0.0,3163.6466569921777,19.08743552341368
010116,Amazonas,Olleros,2001,120055,57348,62707,0.4776810628461955,0.5223189371538045,0.080463,0.034633,0.0435509746217802,0.0,3163.6466569921777,19.08743552341368
010116,Amazonas,Olleros,2002,120055,56459,63596,0.4702761234434218,0.5297238765565783,0.081638,0.034633,0.0435509746217802,0.0,3163.6466569921777,19.08743552341368
010116,Amazonas,Olleros,2003,120055,57802,62253,0.4814626629461497,0.5185373370538503,0.079114,0.034633,0.0435509746217802,0.0,3163.6466569921777,19.08743552341368
010116,Amazonas,Olleros,2004,120055,57805,62250,0.4814876514930656,0.5185123485069343,0.082487,0.034633,0.0435509746217802,0.0,3163.6466569921777,19.08743552341368
010116,Amazonas,Olleros,2005,120055,56737,63318,0.4725917287909708,0.5274082712090292,0.092899,0.034633,0.0435509746217802,0.0,3163.6466569921777,19.08743552341368
010116,Amazonas,Olleros,2006,120055,55849,64206,0.4651951189038357,0.5348048810961643,0.105951,0.034633,0.0435509746217802,0.0,3163.6466569921777,19.08743552341368
010116,Amazonas,Olleros,2007,120055,56648,63407,0.4718504018991296,0.5281495981008705,0.099613,0.034633,0.0435509746217802,0.0,3163.6466569921777,19.08743552341368
010116,Amazonas,Olleros,2008,120055,56754,63301,0.4727333305568281,0.5272666694431719,0.096772,0.034633,0.0435509746217802,0.0,3163.6466569921777,19.08743552341368
