geocode,departamento,distrito,anio,pct_agropecuario,pct_anp,densidad_carreteras_km_km2,densidad_rios_km_km2,elev_media_m,pendiente_media_deg
010101,Amazonas,Chachapoyas,2016,0.20968,0.04193,0.7339235973235415,0.0555850285292218,2429.969330373659,20.772515585004104
010101,Amazonas,Chachapoyas,2017,0.218462,0.04193,0.7339235973235415,0.0555850285292218,2429.969330373659,20.772515585004104
010101,Amazonas,Chachapoyas,2018,0.221196,0.04193,0.7339235973235415,0.0555850285292218,2429.969330373659,20.772515585004104
010101,Amazonas,Chachapoyas,2019,0.227094,0.04193,0.7339235973235415,0.0555850285292218,2429.969330373659,20.772515585004104
010101,Amazonas,Chachapoyas,2020,0.227024,0.04193,0.7339235973235415,0.0555850285292218,2429.969330373659,20.772515585004104
010101,Amazonas,Chachapoyas,2021,0.222711,0.04193,0.7339235973235415,0.0555850285292218,2429.969330373659,20.772515585004104
010101,Amazonas,Chachapoyas,2022,0.250446,0.04193,0.7339235973235415,0.0555850285292218,2429.969330373659,20.772515585004104
010101,Amazonas,Chachapoyas,2023,0.251264,0.04193,0.7339235973235415,0.0555850285292218,2429.969330373659,20.772515585004104
010101,Amazonas,Chachapoyas,2024,0.252233,0.04193,0.7339235973235415,0.0555850285292218,2429.969330373659,20.772515585004104
010102,Amazonas,Asuncion,1985,0.340562,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,1986,0.340562,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,1987,0.383145,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,1988,0.395698,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,1989,0.411951,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,1990,0.410752,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,1991,0.412487,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,1992,0.404679,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,1993,0.433459,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,1994,0.453768,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,1995,0.436597,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,1996,0.438562,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,1997,0.442619,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,1998,0.412231,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,1999,0.410394,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,2000,0.390162,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,2001,0.381972,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,2002,0.381844,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,2003,0.383426,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
